0.1,0.50296664,0.4927
0.099,0.5028333,0.4927
0.098,0.5040333,0.4927
0.097,0.5007667,0.4927
0.096,0.49516666,0.4927
0.095,0.49856666,0.4927
0.094,0.5004333,0.4927
0.1,0.50296664,0.4927
0.099,0.5028333,0.4927
0.098,0.5040333,0.4927
0.097,0.5007667,0.4927
0.096,0.49516666,0.4927
0.095,0.49856666,0.4927
0.094,0.5004333,0.4927
0.093,0.5028333,0.4927
0.092,0.50023335,0.4927
0.091,0.5005,0.5073
0.09,0.5013,0.4927
0.089,0.8103,0.8082
0.088,0.78176665,0.7949
0.087,0.50263333,0.4927
0.086,0.50236666,0.5073
0.08499999999999999,0.49843332,0.4927
0.08399999999999999,0.9822,0.7855
0.08299999999999999,0.50546664,0.4927
0.08199999999999999,0.97823334,0.7831
0.08099999999999999,0.5048,0.5073
0.07999999999999999,0.5028333,0.4927
0.07899999999999999,0.81516665,0.7939
0.07799999999999999,0.92726666,0.7878
0.07699999999999999,0.5028333,0.4927
0.07599999999999998,0.79143333,0.8016
0.07499999999999998,0.5005,0.4927
0.07399999999999998,0.841,0.7992
0.07299999999999998,0.8256,0.7958
0.07199999999999998,0.5004333,0.4927
0.07099999999999998,0.50123334,0.5073
0.06999999999999998,0.9846333,0.7827
0.06899999999999998,0.8519,0.7995
0.06799999999999998,0.5022333,0.4927
0.06699999999999998,0.50483334,0.5073
0.06599999999999998,0.5031667,0.4927
0.06499999999999997,0.7778,0.7539
0.06399999999999997,0.9813333,0.7879
0.06299999999999997,0.83126664,0.8063
0.06199999999999997,0.49743333,0.4927
0.06099999999999997,0.8178667,0.7922
0.05999999999999997,0.5017667,0.4927
0.05899999999999997,0.9817333,0.78
0.05799999999999997,0.7775,0.7679
0.05699999999999997,0.5003,0.4927
0.055999999999999966,0.7988333,0.7896
0.054999999999999966,0.98363334,0.7776
0.053999999999999965,0.98663336,0.7882
0.052999999999999964,0.5025,0.5073
0.05199999999999996,0.50236666,0.4927
0.05099999999999996,0.96993333,0.7853
0.04999999999999996,0.76086664,0.7906
0.04899999999999996,0.8063,0.7908
0.04799999999999996,0.97643334,0.7805
0.04699999999999996,0.79686666,0.7929
0.04599999999999996,0.9967667,0.7739
0.04499999999999996,0.7763,0.7921
0.043999999999999956,0.50603336,0.4927
0.042999999999999955,0.8214667,0.7972
0.041999999999999954,0.9674,0.7834
0.04099999999999995,0.9844667,0.7726
0.03999999999999995,0.97573334,0.7777
0.03899999999999995,0.9942333,0.7821
0.03799999999999995,0.7953333,0.7802
0.03699999999999995,0.97746664,0.7803
0.03599999999999995,0.8247667,0.799
0.03499999999999995,0.49936667,0.4927
0.03399999999999995,0.95773333,0.7885
0.032999999999999946,0.81483334,0.7891
0.031999999999999945,0.9807,0.7811
0.030999999999999944,0.99696666,0.7727
0.029999999999999943,0.8158,0.7882
0.028999999999999942,0.77603334,0.7804
0.02799999999999994,0.9906667,0.7725
0.02699999999999994,0.79646665,0.7865
0.02599999999999994,0.78213334,0.7625
0.02499999999999994,0.96493334,0.7782
0.023999999999999938,0.8087,0.7844
0.022999999999999937,0.95953333,0.7831
0.021999999999999936,0.811,0.7826
0.020999999999999935,0.9592,0.7751
0.019999999999999934,0.8020667,0.7815
0.018999999999999934,0.9769,0.7754
0.017999999999999933,0.9958,0.7673
0.016999999999999932,0.76776665,0.7487
0.01599999999999993,0.7898667,0.7636
0.01499999999999993,0.99226665,0.7633
0.01399999999999993,0.9727333,0.7546
0.012999999999999928,0.98443335,0.7598
0.011999999999999927,0.7544,0.7349
0.010999999999999927,0.7561,0.7368
0.009999999999999926,0.9724333,0.749
0.008999999999999925,0.96066666,0.7531
0.007999999999999924,0.95606667,0.7357
0.006999999999999924,0.95053333,0.7399
0.005999999999999924,0.93833333,0.756
0.004999999999999924,0.9185333,0.7285
0.003999999999999924,0.8982,0.7144
0.0029999999999999237,0.8333,0.6882
0.0019999999999999237,0.77923334,0.663
0.0009999999999999237,0.6332333,0.5782
